x y R1 R2 R3 R1x R1y R1z R2x R2y R2z R3x R3y R3z
52 86 357722.855029 257147.795103 294373.303379 -295599 193276 56845.9 237976 93470.4 27491.3 57622.8 -286746 33342.6
52 87 357743.130776 260730.191821 288868.540805 -298148 189210 57336.2 242220 92339.4 27981.6 55928 -281549 32361.9
52 88 357777.734052 264304.122471 283174.429897 -300698 185045 57826.6 246465 91110.3 28472 54233.2 -276155 31381.3
52 89 357830.084718 267871.275825 277290.751072 -303248 180782 58316.9 250709 89783.1 28962.3 52538.4 -270565 30400.6
52 90 357903.678914 271433.357567 271217.294007 -305798 176422 58807.2 254954 88357.9 29452.6 50843.7 -264780 29419.9
52 91 358002.087091 274992.089566 264953.857163 -308347 171963 59297.6 259198 86834.6 29943 49148.9 -258797 28439.3
52 92 358128.951641 278549.209103 258500.247339 -310897 167406 59787.9 263443 85213.2 30433.3 47454.1 -252619 27458.6
52 93 358287.984080 282106.468044 251856.279244 -313447 162751 60278.2 267687 83493.8 30923.6 45759.3 -246245 26478
52 94 358482.961789 285665.631985 245021.775109 -315996 157998 60768.6 271932 81676.3 31414 44064.5 -239675 25497.3
52 95 358717.724275 289228.479340 237996.564306 -318546 153147 61258.9 276176 79760.7 31904.3 42369.7 -232908 24516.6
52 96 358996.168953 292796.800393 230780.483001 -321096 148198 61749.2 280421 77747.1 32394.6 40674.9 -225945 23536
52 97 359322.246422 296372.396306 223373.373822 -323646 143151 62239.6 284666 75635.4 32885 38980.1 -218786 22555.3
52 98 359699.955247 299957.078093 215775.085546 -326195 138006 62729.9 288910 73425.6 33375.3 37285.3 -211431 21574.6
52 99 360133.336223 303552.665548 207985.472804 -328745 132762 63220.2 293155 71117.8 33865.6 35590.6 -203880 20594
52 100 360626.466145 307160.986139 200004.395808 -331295 127421 63710.5 297399 68711.9 34356 33895.8 -196133 19613.3
52 101 361183.451073 310783.873873 191831.720080 -333845 121982 64200.9 301644 66207.9 34846.3 32201 -188190 18632.6
52 102 361808.419117 314423.168123 183467.316214 -336394 116444 64691.2 305888 63605.9 35336.6 30506.2 -180050 17652
52 103 362505.512762 318080.712424 174911.059632 -338944 110809 65181.5 310133 60905.8 35826.9 28811.4 -171714 16671.3
52 104 363278.880753 321758.353247 166162.830373 -341494 105075 65671.9 314377 58107.7 36317.3 27116.6 -163183 15690.6
52 105 364132.669582 325457.938746 157222.512872 -344043 99243.3 66162.2 318622 55211.4 36807.6 25421.8 -154455 14710
52 106 365071.014612 329181.317486 148089.995772 -346593 93313.6 66652.5 322866 52217.1 37297.9 23727 -145531 13729.3
52 107 366098.030890 332930.337143 138765.171731 -349143 87285.7 67142.9 327111 49124.8 37788.3 22032.2 -136411 12748.6
52 108 367217.803705 336706.843206 129247.937244 -351693 81159.8 67633.2 331355 45934.3 38278.6 20337.5 -127094 11768
52 109 368434.378940 340512.677652 119538.192476 -354242 74935.9 68123.5 335600 42645.8 38768.9 18642.7 -117582 10787.3
52 110 369751.753304 344349.677621 109635.841103 -356792 68613.9 68613.9 339844 39259.3 39259.3 16947.9 -107873 9806.65
52 111 371173.864501 348219.674084 99540.790155 -359342 62193.8 69104.2 344089 35774.6 39749.6 15253.1 -97968.4 8825.99
52 112 372704.581418 352124.490511 89252.949881 -361892 55675.6 69594.5 348333 32192 40239.9 13558.3 -87867.6 7845.32
52 113 374347.694412 356065.941544 78772.233605 -364441 49059.4 70084.9 352578 28511.2 40730.3 11863.5 -77570.6 6864.65
52 114 376106.905773 360045.831673 68098.557598 -366991 42345.1 70575.2 356822 24732.4 41220.6 10168.7 -67077.5 5883.99
52 115 377985.820457 364065.953927 57231.840956 -369541 35532.8 71065.5 361067 20855.5 41710.9 8473.94 -56388.2 4903.32
52 116 379987.937156 368128.088577 46172.005483 -372091 28622.3 71555.9 365311 16880.5 42201.3 6779.15 -45502.9 3922.66
52 117 382116.639791 372234.001860 34918.975577 -374640 21613.9 72046.2 369556 12807.5 42691.6 5084.37 -34421.3 2942
52 118 384375.189520 376385.444720 23472.678128 -377190 14507.3 72536.5 373800 8636.39 43181.9 3389.58 -23143.7 1961.33
52 119 386766.717301 380584.151583 11833.042412 -379740 7302.69 73026.9 378045 4367.23 43672.3 1694.79 -11669.9 980.665
53 0 181926.476482 204267.524274 224859.147421 -73288.5 165936 13828 -118318 -165936 -13828 191607 7.75278e-012 117680
53 1 187072.406731 195942.391148 223290.484232 -75887.3 170388 14318.3 -114123 -158718 -13337.7 190010 -11669.9 116699
53 2 192130.884678 187699.815742 222319.418354 -78486 174742 14808.7 -109927 -151599 -12847.4 188413 -23143.7 115718
53 3 197102.144497 179539.502046 221923.374486 -81084.8 178998 15299 -105732 -144577 -12357 186816 -34421.3 114738
53 4 201986.426957 171461.147284 222075.550058 -83683.5 183156 15789.3 -101536 -137654 -11866.7 185220 -45502.9 113757
53 5 206783.979649 163464.441740 222745.550896 -86282.3 187216 16279.7 -97340.7 -130828 -11376.4 183623 -56388.2 112776
53 6 211495.057210 155549.068586 223900.124563 -88881.1 191178 16770 -93145.2 -124101 -10886 182026 -67077.5 111796
53 7 216119.921565 147714.703707 225503.939774 -91479.8 195042 17260.3 -88949.7 -117471 -10395.7 180430 -77570.6 110815
53 8 220658.842169 139961.015517 227520.362582 -94078.6 198808 17750.7 -84754.3 -110940 -9905.36 178833 -87867.6 109834
53 9 225112.096271 132287.664776 229912.187406 -96677.4 202475 18241 -80558.8 -104507 -9415.02 177236 -97968.4 108854
53 10 229479.969174 124694.304397 232642.291469 -99276.1 206045 18731.3 -76363.3 -98171.6 -8924.69 175639 -107873 107873
53 11 233762.754511 117180.579253 235674.192743 -101875 209516 19221.7 -72167.8 -91934.5 -8434.36 174043 -117582 106892
53 12 237960.754539 109746.125980 238972.502417 -104474 212890 19712 -67972.3 -85795.5 -7944.03 172446 -127094 105912
53 13 242074.280429 102390.572770 242503.271950 -107072 216165 20202.3 -63776.8 -79754.5 -7453.69 170849 -136411 104931
53 14 246103.652579 95113.539166 246234.241498 -109671 219342 20692.7 -59581.4 -73811.6 -6963.36 169253 -145531 103950
53 15 250049.200938 87914.635849 250135.000821 -112270 222422 21183 -55385.9 -67966.8 -6473.03 167656 -154455 102970
53 16 253911.265334 80793.464417 254177.075971 -114869 225403 21673.3 -51190.4 -62220.1 -5982.7 166059 -163183 101989
53 17 257690.195823 73749.617169 258333.955626 -117467 228286 22163.7 -46994.9 -56571.4 -5492.36 164462 -171714 101008
53 18 261386.353052 66782.676874 262581.070317 -120066 231071 22654 -42799.4 -51020.7 -5002.03 162866 -180050 100028
53 19 265000.108630 59892.216541 266895.736473 -122665 233758 23144.3 -38603.9 -45568.2 -4511.7 161269 -188190 99047.2
53 20 268531.845514 53077.799183 271257.075549 -125264 236347 23634.7 -34408.5 -40213.7 -4021.37 159672 -196133 98066.5
53 21 271981.958418 46338.977574 275645.916697 -127862 238837 24125 -30213 -34957.2 -3531.03 158075 -203880 97085.8
53 22 275350.854228 39675.294006 280044.689761 -130461 241230 24615.3 -26017.5 -29798.9 -3040.7 156479 -211431 96105.2
53 23 278638.952439 33086.280036 284437.313844 -133060 243525 25105.7 -21822 -24738.6 -2550.37 154882 -218786 95124.5
53 24 281846.685606 26571.456232 288809.085362 -135659 245722 25596 -17626.5 -19776.4 -2060.04 153285 -225945 94143.8
53 25 284974.499813 20130.331912 293146.568427 -138258 247820 26086.3 -13431 -14912.2 -1569.7 151689 -232908 93163.2
53 26 288022.855163 13762.404878 297437.489514 -140856 249821 26576.7 -9235.55 -10146.1 -1079.37 150092 -239675 92182.5
53 27 290992.226283 7467.161151 301670.637689 -143455 251723 27067 -5040.07 -5478.07 -589.04 148495 -246245 91201.8
53 28 293883.102850 1244.074689 305835.771138 -146054 253527 27557.3 -844.581 -908.109 -98.7075 146898 -252619 90221.2
53 29 296695.990138 4907.392884 309923.530358 -148653 255234 28047.7 3350.9 3563.79 391.625 145302 -258797 89240.5
53 30 299431.409584 10987.792567 313925.358085 -151251 256842 28538 7546.39 7937.62 881.958 143705 -264780 88259.9
53 31 302089.899378 16997.688265 317833.425828 -153850 258352 29028.3 11741.9 12213.4 1372.29 142108 -270565 87279.2
53 32 304672.015075 22937.657085 321640.566751 -156449 259764 29518.7 15937.4 16391.1 1862.62 140512 -276155 86298.5
53 33 307178.330228 28808.289628 325340.214567 -159048 261078 30009 20132.8 20470.7 2352.96 138915 -281549 85317.9
53 34 309609.437049 34610.190294 328926.348034 -161646 262294 30499.3 24328.3 24452.3 2843.29 137318 -286746 84337.2
53 35 311965.947091 40343.977578 332393.440660 -164245 263412 30989.7 28523.8 28335.8 3333.62 135721 -291748 83356.5
53 36 314248.491957 46010.284386 335736.415175 -166844 264432 31480 32719.3 32121.2 3823.95 134125 -296553 82375.9
53 37 316457.724039 51609.758337 338950.602383 -169443 265354 31970.3 36914.8 35808.6 4314.29 132528 -301162 81395.2
53 38 318594.317274 57143.062084 342031.703979 -172041 266177 32460.7 41110.3 39397.9 4804.62 130931 -305575 80414.5
53 39 320658.967946 62610.873625 344975.758985 -174640 266903 32951 45305.7 42889.1 5294.95 129334 -309792 79433.9
53 40 322652.395496 68013.886625 347779.113441 -177239 267531 33441.3 49501.2 46282.3 5785.28 127738 -313813 78453.2
53 41 324575.343375 73352.810733 350438.393043 -179838 268060 33931.6 53696.7 49577.4 6275.62 126141 -317637 77472.5
53 42 326428.579929 78628.371912 352950.478441 -182437 268491 34422 57892.2 52774.4 6765.95 124544 -321266 76491.9
53 43 328212.899303 83841.312755 355312.482923 -185035 268825 34912.3 62087.7 55873.4 7256.28 122948 -324698 75511.2
53 44 329929.122389 88992.392816 357521.732248 -187634 269060 35402.6 66283.2 58874.3 7746.61 121351 -327934 74530.5
53 45 331578.097801 94082.388934 359575.746416 -190233 269197 35893 70478.6 61777.1 8236.95 119754 -330974 73549.9
53 46 333160.702884 99112.095558 361472.223173 -192832 269237 36383.3 74674.1 64581.9 8727.28 118157 -333818 72569.2
53 47 334677.844758 104082.325074 363209.023078 -195430 269178 36873.6 78869.6 67288.6 9217.61 116561 -336466 71588.5
53 48 336130.461395 108993.908128 364784.155974 -198029 269021 37364 83065.1 69897.2 9707.94 114964 -338918 70607.9
53 49 337519.522732 113847.693948 366195.768716 -200628 268766 37854.3 87260.6 72407.8 10198.3 113367 -341173 69627.2
53 50 338846.031815 118644.550667 367442.134046 -203227 268412 38344.6 91456.1 74820.3 10688.6 111771 -343233 68646.6
53 51 340111.025989 123385.365638 368521.640471 -205825 267961 38835 95651.6 77134.7 11178.9 110174 -345096 67665.9
53 52 341315.578110 128071.045746 369432.783074 -208424 267412 39325.3 99847 79351.1 11669.3 108577 -346763 66685.2
53 53 342460.797800 132702.517722 370174.155149 -211023 266765 39815.6 104043 81469.4 12159.6 106980 -348234 65704.6
53 54 343547.832740 137280.728441 370744.440578 -213622 266019 40306 108238 83489.6 12649.9 105384 -349509 64723.9
53 55 344577.869991 141806.645224 371142.406886 -216220 265176 40796.3 112433 85411.8 13140.3 103787 -350588 63743.2
53 56 345552.137349 146281.256124 371366.898903 -218819 264234 41286.6 116629 87235.9 13630.6 102190 -351470 62762.6
53 57 346471.904745 150705.570213 371416.832971 -221418 263195 41777 120824 88961.9 14120.9 100593 -352157 61781.9
53 58 347338.485662 155080.617848 371291.191652 -224017 262057 42267.3 125020 90589.9 14611.3 98996.8 -352647 60801.2
53 59 348153.238593 159407.450941 370989.018881 -226615 260822 42757.6 129215 92119.8 15101.6 97400 -352941 59820.6
53 60 348917.568526 163687.143205 370509.415531 -229214 259488 43248 133411 93551.6 15591.9 95803.3 -353039 58839.9
53 61 349632.928455 167920.790397 369851.535341 -231813 258056 43738.3 137606 94885.4 16082.3 94206.6 -352941 57859.2
53 62 350300.820917 172109.510538 369014.581183 -234412 256526 44228.6 141802 96121.1 16572.6 92609.9 -352647 56878.6
53 63 350922.799550 176254.444131 367997.801631 -237011 254898 44719 145997 97258.7 17062.9 91013.1 -352157 55897.9
53 64 351500.470669 180356.754346 366800.487807 -239609 253172 45209.3 150193 98298.3 17553.3 89416.4 -351470 54917.2
53 65 352035.494861 184417.627203 365421.970478 -242208 251348 45699.6 154388 99239.8 18043.6 87819.7 -350588 53936.6
53 66 352529.588586 188438.271728 363861.617379 -244807 249426 46190 158584 100083 18533.9 86223 -349509 52955.9
53 67 352984.525780 192419.920090 362118.830753 -247406 247406 46680.3 162779 100829 19024.3 84626.3 -348234 51975.2
53 68 353402.139470 196363.827715 360193.045073 -250004 245287 47170.6 166975 101476 19514.6 83029.5 -346763 50994.6
53 69 353784.323364 200271.273383 358083.724942 -252603 243071 47661 171170 102025 20004.9 81432.8 -345096 50013.9
53 70 354133.033447 204143.559289 355790.363148 -255202 240756 48151.3 175366 102476 20495.3 79836.1 -343233 49033.2
53 71 354450.289536 207982.011090 353312.478871 -257801 238344 48641.6 179561 102829 20985.6 78239.4 -341173 48052.6
53 72 354738.176818 211787.977919 350649.616018 -260399 235833 49132 183757 103084 21475.9 76642.7 -338918 47071.9
53 73 354998.847342 215562.832365 347801.341679 -262998 233225 49622.3 187952 103241 21966.3 75045.9 -336466 46091.3
53 74 355234.521456 219307.970431 344767.244699 -265597 230518 50112.6 192148 103300 22456.6 73449.2 -333818 45110.6
53 75 355447.489189 223024.811453 341546.934353 -268196 227713 50603 196343 103261 22946.9 71852.5 -330974 44129.9
53 76 355640.111556 226714.797990 338140.039109 -270794 224810 51093.3 200539 103124 23437.3 70255.8 -327934 43149.3
53 77 355814.821763 230379.395676 334546.205484 -273393 221810 51583.6 204734 102889 23927.6 68659 -324698 42168.6
53 78 355974.126327 234020.093037 330765.096977 -275992 218711 52074 208930 102555 24417.9 67062.3 -321266 41187.9
53 79 356120.606058 237638.401265 326796.393077 -278591 215514 52564.3 213125 102124 24908.3 65465.6 -317637 40207.3
53 80 356256.916917 241235.853961 322639.788339 -281189 212218 53054.6 217321 101594 25398.6 63868.9 -313813 39226.6
53 81 356385.790715 244814.006833 318294.991517 -283788 208825 53544.9 221516 100967 25888.9 62272.2 -309792 38245.9
53 82 356510.035638 248374.437348 313761.724766 -286387 205334 54035.3 225712 100241 26379.2 60675.4 -305575 37265.3
53 83 356632.536583 251918.744348 309039.722885 -288986 201745 54525.6 229907 99417.4 26869.6 59078.7 -301162 36284.6
53 84 356756.255278 255448.547619 304128.732617 -291585 198057 55015.9 234103 98495.7 27359.9 57482 -296553 35303.9
53 85 356884.230169 258965.487413 299028.511995 -294183 194272 55506.3 238298 97475.9 27850.2 55885.3 -291748 34323.3
53 86 357019.576051 262471.223931 293738.829723 -296782 190388 55996.6 242494 96358 28340.6 54288.5 -286746 33342.6
53 87 357165.483420 265967.436746 288259.464604 -299381 186407 56486.9 246689 95142 28830.9 52691.8 -281549 32361.9
53 88 357325.217528 269455.824198 282590.205002 -301980 182327 56977.3 250884 93828 29321.2 51095.1 -276155 31381.3
53 89 357502.117108 272938.102723 276730.848335 -304578 178150 57467.6 255080 92415.9 29811.6 49498.4 -270565 30400.6
53 90 357699.592769 276416.006150 270681.200602 -307177 173874 57957.9 259275 90905.7 30301.9 47901.7 -264780 29420
53 91 357921.125007 279891.284938 264441.075939 -309776 169500 58448.3 263471 89297.5 30792.2 46304.9 -258797 28439.3
53 92 358170.261848 283365.705374 258010.296200 -312375 165028 58938.6 267666 87591.2 31282.6 44708.2 -252619 27458.6
53 93 358450.616075 286841.048718 251388.690568 -314973 160458 59428.9 271862 85786.8 31772.9 43111.5 -246245 26478
53 94 358765.862038 290319.110311 244576.095181 -317572 155790 59919.3 276057 83884.4 32263.2 41514.8 -239675 25497.3
53 95 359119.732032 293801.698621 237572.352789 -320171 151024 60409.6 280253 81883.9 32753.6 39918 -232908 24516.6
53 96 359516.012221 297290.634263 230377.312426 -322770 146160 60899.9 284448 79785.4 33243.9 38321.3 -225945 23536
53 97 359958.538110 300787.748962 222990.829101 -325368 141198 61390.3 288644 77588.7 33734.2 36724.6 -218786 22555.3
53 98 360451.189551 304294.884479 215412.763510 -327967 136137 61880.6 292839 75294 34224.6 35127.9 -211431 21574.6
53 99 360997.885298 307813.891496 207642.981762 -330566 130979 62370.9 297035 72901.3 34714.9 33531.2 -203880 20594
53 100 361602.577085 311346.628465 199681.355121 -333165 125723 62861.3 301230 70410.5 35205.2 31934.4 -196133 19613.3
53 101 362269.243272 314894.960415 191527.759759 -335763 120368 63351.6 305426 67821.6 35695.6 30337.7 -188190 18632.6
53 102 363001.882045 318460.757729 183182.076534 -338362 114915 63841.9 309621 65134.6 36185.9 28741 -180050 17652
53 103 363804.504203 322045.894891 174644.190765 -340961 109365 64332.3 313817 62349.6 36676.2 27144.3 -171714 16671.3
53 104 364681.125555 325652.249199 165913.992030 -343560 103716 64822.6 318012 59466.5 37166.6 25547.6 -163183 15690.6
53 105 365635.758954 329281.699459 156991.373972 -346159 97969.4 65312.9 322208 56485.3 37656.9 23950.8 -154455 14710
53 106 366672.406022 332936.124648 147876.234114 -348757 92124.6 65803.3 326403 53406.1 38147.2 22354.1 -145531 13729.3
53 107 367795.048582 336617.402571 138568.473686 -351356 86181.7 66293.6 330599 50228.8 38637.6 20757.4 -136411 12748.6
53 108 369007.639881 340327.408484 129067.997460 -353955 80140.7 66783.9 334794 46953.5 39127.9 19160.7 -127094 11768
53 109 370314.095626 344068.013725 119374.713594 -356554 74001.7 67274.3 338990 43580 39618.2 17563.9 -117582 10787.3
53 110 371718.284923 347841.084322 109488.533484 -359152 67764.6 67764.6 343185 40108.6 40108.6 15967.2 -107873 9806.65
53 111 373224.021158 351648.479603 99409.371620 -361751 61429.4 68254.9 347381 36539 40598.9 14370.5 -97968.4 8825.98
53 112 374835.052912 355492.050807 89137.145461 -364350 54996.2 68745.3 351576 32871.4 41089.2 12773.8 -87867.6 7845.32
53 113 376555.054961 359373.639696 78671.775301 -366949 48464.9 69235.6 355772 29105.7 41579.6 11177.1 -77570.6 6864.66
53 114 378387.619447 363295.077172 68013.184152 -369547 41835.6 69725.9 359967 25241.9 42069.9 9580.33 -67077.5 5883.99
53 115 380336.247290 367258.181918 57161.297630 -372146 35108.1 70216.3 364163 21280.1 42560.2 7983.61 -56388.2 4903.32
53 116 382404.339911 371264.759040 46116.043845 -374745 28282.6 70706.6 368358 17220.2 43050.6 6386.89 -45502.9 3922.66
